PRN,t,X,Y,Z
18,10740.000000,7334753.766825,41257328.034501,-4662940.931468
19,10740.000000,25446689.706391,6166553.127341,-9623026.422343
20,10740.000000,20637239.229510,17186065.812648,7543506.378067
21,10740.000000,-3405894.729276,-18350147.722925,-20743073.918196
22,10740.000000,15511294.586472,-8650931.924951,-21522696.244912
23,10740.000000,-22269065.953773,16340198.632454,-3957117.292970
24,10740.000000,-11944852.040114,-11436313.024769,22475209.698574
25,10740.000000,-24322539.991301,4402812.831539,12933660.184915
26,10740.000000,6215764.019524,-19590543.459632,18890681.037279
27,10740.000000,-1404605.935071,27806252.854859,-2021631.155383
28,10740.000000,-12185395.244414,17888214.182089,-17600477.825857
29,10740.000000,15919349.658440,1786666.050755,22848453.672612
30,10740.000000,10880798.834140,21199465.523193,14540233.784501
31,10740.000000,22241019.594764,-16411015.498700,3937020.446734
32,10740.000000,3493096.808238,18330780.855253,20752777.378978
33,10740.000000,-25507475.918263,-6090899.185691,9558594.410680
34,10740.000000,-11009161.002693,-20933939.676612,-14794761.043020
35,10740.000000,11678216.972932,-18180864.778003,17648479.872988
36,10740.000000,24373068.101268,-3734121.427419,-13038627.050071
37,10740.000000,-7212012.942647,19510011.018920,-18572357.433401
38,10740.000000,-20050547.596144,35730557.697148,9661485.987814
39,10740.000000,-373136.928824,36169541.133272,21733235.833194
45,10740.000000,22241020.576278,-16411014.769599,3937018.871245
57,10740.000000,7100341.552951,-24499043.741081,11325072.829483
1,10800.000000,-32323985.648416,27058105.754819,-920455.899104
2,10800.000000,4453850.474346,41916537.564552,969074.629163
3,10800.000000,-14793248.189956,39516685.897678,122968.567300
4,10800.000000,-39612698.721178,14413630.636525,-461205.185948
5,10800.000000,21927893.658861,36022133.364288,1232011.282529
6,10800.000000,-7970087.538798,32873420.698983,25758357.307783
7,10800.000000,-19538885.101160,21870404.132162,-30250206.704347
8,10800.000000,-22895520.129121,34592317.313999,6603072.717197
9,10800.000000,3314947.033426,40406062.738642,12451010.026389
10,10800.000000,-1377533.764032,25903184.848620,-33056424.176295
11,10800.000000,-13700795.919979,-12655812.033987,-20715170.934478
12,10800.000000,-4865820.344319,-26667240.615790,-6673442.174764
13,10800.000000,-10720379.670257,35278922.606992,20275086.257451
14,10800.000000,-24823869.666192,-12789468.677326,750036.242964
16,10800.000000,-4943847.172736,34475980.237554,23919367.844973
18,10800.000000,7333587.335772,41257116.294432,-4666619.294888
19,10800.000000,25501069.676493,6203709.594431,-9453927.603109
20,10800.000000,20587839.432331,17167544.969069,7718931.172345
21,10800.000000,-3279196.265399,-18284971.975191,-20820776.606454
22,10800.000000,15639389.207370,-8578386.649763,-21458792.248780
23,10800.000000,-22296429.960228,16346124.602880,-3774722.973535
24,10800.000000,-11812736.388411,-11516117.905493,22504417.181351
25,10800.000000,-24250755.933567,4349299.175230,13085765.237065
26,10800.000000,6327872.329453,-19655016.756369,18786393.100714
27,10800.000000,-1411467.845892,27791850.177579,-2207237.791589
28,10800.000000,-12190164.759828,17767050.041458,-17719517.519002
29,10800.000000,15924984.016280,1943131.645352,22831737.410794
30,10800.000000,10879313.581987,21298651.193938,14395731.997361
31,10800.000000,22267566.664704,-16417825.791939,3753956.764073
32,10800.000000,3365815.330354,18266597.176587,20830301.296536
33,10800.000000,-25561476.483057,-6127649.597191,9389475.055406
34,10800.000000,-11006979.655339,-21035083.966369,-14652151.715432
35,10800.000000,11687374.759619,-18059730.832555,17766571.456368
36,10800.000000,24299238.466050,-3681926.041854,-13190065.043207
37,10800.000000,-7324107.765714,19570714.013831,-18464357.789934
38,10800.000000,-20005271.946259,35794981.493751,9515324.722389
39,10800.000000,-337859.838718,36098971.104201,21850445.201293
45,10800.000000,22267567.657985,-16417825.029911,3753955.136048
57,10800.000000,7106819.912398,-24421074.091229,11488462.794444
1,10860.000000,-32324056.035474,27058047.592965,-922348.189896
2,10860.000000,4453909.459674,41916474.589693,967008.470530
3,10860.000000,-14792836.427182,39516863.229872,119368.967300
4,10860.000000,-39612781.775123,14413583.874068,-462939.136781
5,10860.000000,21928058.072001,36022055.670401,1230483.737183
6,10860.000000,-7938891.451524,32804599.403025,25855684.742873
7,10860.000000,-19607432.511651,21892739.642387,-30191439.812503
8,10860.000000,-22838063.339120,34659221.311225,6446336.974431
9,10860.000000,3377572.715153,40358548.420469,12589056.415126
10,10860.000000,-1448101.416672,25895312.308321,-33060763.396734
11,10860.000000,-13701083.101842,-12797863.809202,-20628138.468979
12,10860.000000,-4864078.798784,-26712719.194277,-6491630.408697
13,10860.000000,-10695946.134494,35358096.674254,20148456.448719
14,10860.000000,-24823999.626151,-12798455.321944,564513.059379
16,10860.000000,-4909600.490971,34404901.342973,24028110.108817
18,10860.000000,7332418.978167,41256914.645967,-4670208.307980
19,10860.000000,25554574.921648,6240102.584169,-9284204.564635
20,10860.000000,20537310.109615,17148655.911486,7893845.962214
21,10860.000000,-3151775.017774,-18220051.776028,-20897105.458403
22,10860.000000,15767382.623827,-8506560.976753,-21393473.081015
23,10860.000000,-22322699.140039,16351518.057100,-3592078.387562
24,10860.000000,-11680765.045574,-11596539.340699,22532137.663350
25,10860.000000,-24178306.171213,4294951.259540,13237004.760245
26,10860.000000,6439116.617440,-19719545.349783,18680866.250766
27,10860.000000,-1418393.619478,27776206.909740,-2392696.618648
28,10860.000000,-12195424.857264,17645096.759154,-17837384.714245
29,10860.000000,15931240.354398,2099454.514076,22813513.439824
30,10860.000000,10878183.308058,21396851.778696,14250281.462264
31,10860.000000,22293015.057046,-16424093.981522,3570643.495514
32,10860.000000,3237816.523360,18202674.452959,20906449.538847
33,10860.000000,-25614598.075721,-6163643.228474,9219737.419451
34,10860.000000,-11005161.341498,-21135259.366342,-14508572.279397
35,10860.000000,11697048.677729,-17937829.757058,17883490.651200
36,10860.000000,24224727.569002,-3628905.378313,-13340634.659823
37,10860.000000,-7435322.837108,19631472.076146,-18355137.021652
38,10860.000000,-19959431.822699,35859000.490410,9368978.608498
39,10860.000000,-303200.310531,36028096.671980,21967235.519686
45,10860.000000,22293016.060457,-16424093.187279,3570641.817242
57,10860.000000,7113651.860331,-24342016.094026,11651093.623502
1,10920.000000,-32324127.026026,27057989.219333,-924222.832651
2,10920.000000,4453968.836466,41916411.876043,964923.829581
3,10920.000000,-14792424.780805,39517039.573585,115767.072257
4,10920.000000,-39612865.226430,14413536.626171,-464664.247384
5,10920.000000,21928221.458255,36021978.769682,1228932.679260
6,10920.000000,-7908311.682811,32735528.221221,25952543.735901
7,10920.000000,-19675790.256001,21915663.558254,-30132082.579835
8,10920.000000,-22780021.237068,34725606.117291,6289466.161471
9,10920.000000,3439787.064653,40310513.607728,12726863.743805
10,10920.000000,-1518743.070269,25888055.385461,-33064467.790241
11,10920.000000,-13701964.588149,-12939317.641088,-20539737.910309
12,10920.000000,-4862501.658679,-26756955.367424,-6309389.983376
13,10920.000000,-10670827.111481,35437054.800134,20021433.996040
14,10920.000000,-24823043.862634,-12806849.617459,378948.832931
16,10920.000000,-4875980.019031,34333526.128292,24136396.600663
18,10920.000000,7331248.782700,41256723.104450,-4673707.901914
19,10920.000000,25607196.306653,6275738.133768,-9113868.478372
20,10920.000000,20485650.430440,17129409.448754,8068239.253694
21,10920.000000,-3023639.174797,-18155396.431188,-20972055.445269
22,10920.000000,15895262.584177,-8435457.283841,-21326743.031443
23,10920.000000,-22347876.959467,16356369.159766,-3409195.581571
24,10920.000000,-11548949.590380,-11677572.217793,22558369.274292
25,10920.000000,-24105201.441698,4239765.833457,13387368.810662
26,10920.000000,6549491.205491,-19784118.681262,18574107.554327
27,10920.000000,-1425393.790554,27759324.458777,-2577995.417167
28,10920.000000,-12201182.164817,17522364.418055,-17954071.647500
29,10920.000000,15938117.069140,2255621.895282,22793782.952455
30,10920.000000,10877399.395948,21494059.654546,14103891.745033
31,10920.000000,22317368.299281,-16429810.154842,3387092.757314
32,10920.000000,3109108.726700,18139021.941849,20981217.099556
33,10920.000000,-25666831.652524,-6198886.145534,9049392.707540
34,10920.000000,-11003697.621494,-21234457.973436,-14364032.205180
35,10920.000000,11707244.944130,-17815171.768996,17999229.719241
36,10920.000000,24149546.018735,-3575055.950956,-13490325.912106
37,10920.000000,-7545652.488595,19692274.674089,-18244702.443580
38,10920.000000,-19913030.754638,35922609.742385,9222450.508966
39,10920.000000,-269160.959098,35956923.269699,22083604.542830
45,10920.000000,22317369.311223,-16429809.329129,3387091.031108
57,10920.000000,7120846.542407,-24261876.640025,11812954.527985
1,10980.000000,-32324198.615905,27057930.642463,-926079.791322
2,10980.000000,4454028.592320,41916349.423209,962820.746069
3,10980.000000,-14792013.277570,39517214.917932,112162.950370
4,10980.000000,-39612949.076356,14413488.889600,-466380.484678
5,10980.000000,21928383.816469,36021902.659207,1227358.137727
6,10980.000000,-7878350.511849,32666212.301416,26048932.547859
7,10980.000000,-19743953.035189,21939174.226619,-30072136.109263
8,10980.000000,-22721398.275755,34791466.503099,6132463.386704
9,10980.000000,3501585.470413,40261961.947684,12864429.644929
10,10980.000000,-1589453.504290,25881414.695004,-33067537.248067
11,10980.000000,-13703434.968297,-13080161.827029,-20449974.915988
12,10980.000000,-4861078.231355,-26799945.689940,-6126733.145416
13,10980.000000,-10645024.521265,35515790.901467,19894021.209368
14,10980.000000,-24820997.191735,-12814660.576565,193355.885810
16,10980.000000,-4842988.288002,34261860.065787,24244225.184350
18,10980.000000,7330076.838205,41256541.684452,-4677118.009574
19,10980.000000,25658924.789746,6310622.395233,-8942930.555086
20,10980.000000,20432859.710105,17109816.412090,8242099.586844
21,10980.000000,-2894797.039136,-18091015.161151,-21045621.627758
22,10980.000000,16023016.821502,-8365077.807190,-21258606.481046
23,10980.000000,-22371967.021092,16360668.131914,-3226086.618520
24,10980.000000,-11417301.550938,-11759211.293358,22583110.242772
25,10980.000000,-24031452.539844,4183739.778521,13536847.502665
26,10980.000000,6658990.551784,-19848726.142569,18466124.159242
27,10980.000000,-1432478.878163,27741204.381652,-2763121.980340
28,10980.000000,-12207443.199077,17398863.194047,-18069570.633839
29,10980.000000,15945612.416133,2411621.048912,22772547.240833
30,10980.000000,10876953.146445,21590267.319878,13956572.472374
31,10980.000000,22340630.056769,-16434964.457676,3203316.683513
32,10980.000000,2979700.392964,18075648.814440,21054599.064038
33,10980.000000,-25718168.264774,-6233384.528777,8878452.163112
34,10980.000000,-11002579.971004,-21332672.003983,-14218541.028290
35,10980.000000,11717969.660527,-17691767.176476,18113780.998482
36,10980.000000,24073704.485790,-3520374.407934,-13639128.866506
37,10980.000000,-7655091.189198,19753111.226130,-18133061.449992
38,10980.000000,-19866072.314838,35985804.336610,9075743.290632
39,10980.000000,-235744.351733,35885456.353184,22199550.033791
45,10980.000000,22340631.075677,-16434963.601268,3203314.911710
57,10980.000000,7128413.026509,-24180662.751801,11974034.770975
1,11040.000000,-32324270.800831,27057871.870992,-927919.030203
2,11040.000000,4454088.714659,41916287.230792,960699.260092
3,11040.000000,-14791601.944116,39517389.252109,108556.669885
4,11040.000000,-39613033.326076,14413440.661308,-468087.815751
5,11040.000000,21928545.145673,36021827.335895,1225760.142002
6,11040.000000,-7849010.172464,32596656.810623,26144849.444267
7,11040.000000,-19811915.562714,21963269.948896,-30011601.517854
8,11040.000000,-22662198.954188,34856797.279752,5975331.763974
9,11040.000000,3562963.351885,40212897.124629,13001751.755721
10,11040.000000,-1660227.491393,25875390.806033,-33069971.671373
11,11040.000000,-13705488.701798,-13220384.732056,-20358855.232247
12,11040.000000,-4859797.787867,-26841686.874564,-5943672.168904
13,11040.000000,-10618540.335836,35594298.910727,19766220.407415
14,11040.000000,-24817854.562957,-12821897.283916,7746.546039
16,11040.000000,-4810627.780531,34189908.650645,24351593.732268
18,11040.000000,7328903.233657,41256370.399767,-4680438.565558
19,11040.000000,25709751.424008,6344761.634216,-8771402.044172
20,11040.000000,20378937.410381,17089887.653277,8415415.536460
21,11040.000000,-2765257.026642,-18026917.099710,-21117799.156371
22,11040.000000,16150633.055387,-8295424.641012,-21189067.901679
23,11040.000000,-22394973.063161,16364405.252635,-3042763.577025
24,11040.000000,-11285832.402998,-11841451.193875,22606358.896435
25,11040.000000,-23957070.316150,4126870.109485,13685431.009347
26,11040.000000,6767609.251374,-19913357.077518,18356923.293748
27,11040.000000,-1439659.383863,27721848.384574,-2948064.114737
28,11040.000000,-12214214.364013,17274603.354540,-18183874.067971
29,11040.000000,15953724.510559,2567439.258320,22749807.696421
30,11040.000000,10876835.779016,21685467.395421,13808333.331265
31,11040.000000,22362804.132107,-16439547.095865,3019327.425099
32,11040.000000,2849600.086714,18012564.154197,21126590.609709
33,11040.000000,-25768599.060201,-6267144.671873,8706927.067577
34,11040.000000,-11001799.782510,-21429893.794891,-14072108.348864
35,11040.000000,11729228.812394,-17567626.376793,18227136.903690
36,11040.000000,23997213.701058,-3464857.532146,-13787033.644419
37,11040.000000,-7763633.545865,19813971.102644,-18020221.513827
38,11040.000000,-19818560.119384,36048579.392078,8928859.824282
39,11040.000000,-202953.008038,35813701.400575,22315069.764288
45,11040.000000,22362805.156454,-16439546.209569,3019325.610056
57,11040.000000,7136360.301191,-24098381.582899,12134323.668075
1,11100.000000,-32324343.576413,27057812.913652,-929740.513927
2,11100.000000,4454149.190727,41916225.298392,958559.412091
3,11100.000000,-14791190.806968,39517562.565392,104948.299091
4,11100.000000,-39613117.976691,14413391.938444,-469786.207857
5,11100.000000,21928705.445079,36021752.796513,1224138.721954
6,11100.000000,-7820292.852924,32526866.934696,26240292.695193
7,11100.000000,-19879672.565039,21987948.981162,-29950479.936837
8,11100.000000,-22602427.817258,34921593.298994,5818074.412505
9,11100.000000,3623916.159795,40163322.859618,13138827.718111
10,11100.000000,-1731059.797785,25869984.241694,-33071770.971267
11,11100.000000,-13708120.119204,-13359974.790459,-20266384.693933
12,11100.000000,-4858649.564823,-26882175.792545,-5760219.354380
13,11100.000000,-10591376.579003,35672572.776492,19638033.917651
14,11100.000000,-24813611.060153,-12828568.894614,-177866.853451
16,11100.000000,-4778900.930626,34117677.400544,24458500.125415
18,11100.000000,7327728.058164,41256209.263416,-4683669.506179
19,11100.000000,25759667.358745,6378162.228852,-8599294.232967
20,11100.000000,20323883.139741,17069634.042867,8588175.712761
21,11100.000000,-2635027.665243,-17963111.292580,-21188583.271694
22,11100.000000,16278098.993669,-8226499.737391,-21118131.855779
23,11100.000000,-22416898.958912,16367570.860727,-2859238.550585
24,11100.000000,-11154553.568266,-11924286.416463,22628113.662155
25,11100.000000,-23882065.675117,4069153.974944,13833109.563138
26,11100.000000,6875342.036863,-19978000.783655,18246512.265900
27,11100.000000,-1446945.789927,27701258.322708,-3132809.641083
28,11100.000000,-12221501.949872,17149595.256956,-18296974.424709
29,11100.000000,15962451.327465,2723063.832096,22725565.809917
30,11100.000000,10877038.433298,21779652.625264,13659184.068358
31,11100.000000,22383894.464472,-16443548.337002,2835137.149180
32,11100.000000,2718816.483292,17949776.955449,21197187.006325
33,11100.000000,-25818115.284324,-6300172.980596,8534828.739571
34,11100.000000,-11001348.366762,-21526115.804778,-13924743.831047
35,11100.000000,11741028.267920,-17442759.854978,18339289.926944
36,11100.000000,23920084.454189,-3408502.241960,-13934030.422882
37,11100.000000,-7871274.304116,19874843.627592,-17906190.186097
38,11100.000000,-19770497.827400,36110930.060227,8781802.984579
39,11100.000000,-170789.399713,35741663.911899,22430161.514737
45,11100.000000,22383895.492771,-16443547.421656,2835135.293273
57,11100.000000,7144697.274124,-24015040.416774,12293810.588173
1,11160.000000,-32324416.938148,27057753.779272,-931544.207467
2,11160.000000,4454210.007595,41916163.625607,956401.242849
3,11160.000000,-14790779.892538,39517734.847141,101337.906321
4,11160.000000,-39613203.029223,14413342.718343,-471475.628419
5,11160.000000,21928864.714080,36021679.037668,1222493.907899
6,11160.000000,-7792200.695750,32456847.877983,26335260.575278
7,11160.000000,-19947218.782034,22013209.534263,-29888772.511610
8,11160.000000,-22542089.455408,34985849.453643,5660694.456815
9,11160.000000,3684439.376469,40113242.910200,13275655.178717
10,11160.000000,-1801945.183577,25865195.479142,-33072935.068822
11,11160.000000,-13711323.423052,-13498920.507390,-20172569.224413
12,11160.000000,-4857622.766220,-26921409.474099,-5576387.027826
13,11160.000000,-10563535.326262,35750606.463902,19509464.076288
14,11160.000000,-24808261.902443,-12834684.632683,-363471.975738
16,11160.000000,-4747810.123465,34045171.855220,24564942.253462
18,11160.000000,7326551.400960,41256058.287641,-4686810.769467
19,11160.000000,25808663.840858,6410830.668583,-8426618.446058
20,11160.000000,20267696.653565,17049066.468380,8760368.762075
21,11160.000000,-2504117.593820,-17899606.696019,-21257969.304699
22,11160.000000,16405402.334202,-8158304.906130,-21045802.996072
23,11160.000000,-22437748.715881,16370155.356351,-2675523.646803
24,11160.000000,-11023476.412732,-12007711.329648,22648373.066199
25,11160.000000,-23806449.573551,4010588.657949,13979873.456405
26,11160.000000,6982183.779055,-20042646.513950,18134898.462998
27,11160.000000,-1454348.557545,27679436.199856,-3317346.395043
28,11160.000000,-12229312.132093,17023849.347220,-18408864.259437
29,11160.000000,15971790.702082,2878482.105878,22699823.171166
30,11160.000000,10877552.170607,21872815.877850,13509134.489369
31,11160.000000,22403905.128951,-16446958.512093,2650758.038142
32,11160.000000,2587358.367619,17887296.122000,21266383.616273
33,11160.000000,-25866708.281804,-6332475.971640,8362168.534217
34,11160.000000,-11001216.954264,-21621330.615088,-13776457.202357
35,11160.000000,11753373.776978,-17317178.182334,18450232.638164
36,11160.000000,23842327.591994,-3351305.591925,-14080109.435250
37,11160.000000,-7978008.348664,19935718.080196,-17790975.095299
38,11160.000000,-19721889.140767,36172851.525322,8634575.649991
39,11160.000000,-139255.950376,35669349.408639,22544823.074299
45,11160.000000,22403906.159751,-16446957.568567,2650756.143763
57,11160.000000,7153432.770569,-23930646.665698,12452484.954195
1,11220.000000,-32324490.881421,27057694.476775,-933330.076138
2,11220.000000,4454271.152162,41916102.212028,954224.793493
3,11220.000000,-14790369.227119,39517906.086797,97725.559947
4,11220.000000,-39613288.484617,14413292.998537,-473156.045026
5,11220.000000,21929022.952255,36021606.055816,1220825.730609
6,11220.000000,-7764735.797535,32386604.862995,26429751.363756
7,11220.000000,-20014548.967420,22039049.773925,-29826480.401746
8,11220.000000,-22481188.504291,35049560.678025,5503195.026631
9,11220.000000,3744528.516138,40062661.070151,13412231.788832
10,11220.000000,-1872878.403145,25861024.949491,-33073463.895111
11,11220.000000,-13715092.688824,-13637210.460459,-20077414.835467
12,11220.000000,-4856706.565302,-26959385.108840,-5392187.539649
13,11220.000000,-10535018.704662,35828393.955122,19380513.228270
14,11220.000000,-24801802.445110,-12840253.789529,-549056.480847
16,11220.000000,-4717357.695198,33972397.576043,24670918.014817
18,11220.000000,7325373.351397,41255917.483907,-4689862.295170
19,11220.000000,25856732.216208,6442773.552954,-8253386.044591
20,11220.000000,20210377.854331,17028195.832506,8931983.367529
21,11220.000000,-2372535.561061,-17836412.175456,-21325952.677037
22,11220.000000,16532530.766614,-8090841.814626,-20972086.065277
23,11220.000000,-22457526.475184,16372149.202665,-2491630.986606
24,11220.000000,-10892612.244993,-12091720.174148,22667135.734389
25,11220.000000,-23730233.018872,3951171.576599,14125713.042035
26,11220.000000,7088129.487584,-20107283.478488,18022089.351007
27,11220.000000,-1461878.125030,27656384.168115,-3501662.227992
28,11220.000000,-12237650.970245,16897376.158226,-18519536.208565
29,11220.000000,15981740.330177,3033681.444169,22672581.469065
30,11220.000000,10878367.975454,21964950.146962,13358194.458468
31,11220.000000,22422840.335841,-16449768.017225,2466202.288815
32,11220.000000,2455234.632964,17825130.465743,21334175.894860
33,11220.000000,-25914369.497778,-6364060.271422,8188957.842370
34,11220.000000,-11001396.696768,-21715530.931185,-13627258.253058
35,11220.000000,11766270.970113,-17190892.014956,18559957.685645
36,11220.000000,23763954.016828,-3293264.773454,-14225260.971896
37,11220.000000,-8083830.704015,19996583.696628,-17674583.946812
38,11220.000000,-19672737.803840,36234339.004831,8487180.702724
39,11220.000000,-108355.035375,35596763.433307,22659052.240921
45,11220.000000,22422841.367734,-16449767.046417,2466200.358371
57,11220.000000,7162575.531856,-23845207.869652,12610336.243861
1,11280.000000,-32324565.401508,27057635.015175,-935098.085600
2,11280.000000,4454332.611160,41916041.057246,952030.105489
3,11280.000000,-14789958.836882,39518076.273889,94111.328385
4,11280.000000,-39613374.343737,14413242.776749,-474827.425439
5,11280.000000,21929180.159362,36021533.847257,1219134.221300
6,11280.000000,-7737900.208758,32316143.130062,26523763.344483
7,11280.000000,-20081657.889214,22065467.820870,-29763604.781003
8,11280.000000,-22419729.644428,35112721.948401,5345579.256804
9,11280.000000,3804179.125254,40011581.169201,13548555.204402
10,11280.000000,-1943854.205489,25857473.037770,-33073357.391235
11,11280.000000,-13719421.865930,-13774833.301336,-19980927.627185
12,11280.000000,-4855890.106413,-26996100.046171,-5207633.263660
13,11280.000000,-10505828.892667,35905929.249797,19251183.727268
14,11280.000000,-24794228.180470,-12845285.722389,-734608.026679
16,11280.000000,-4687545.932763,33899360.145577,24776425.316684
18,11280.000000,7324193.998941,41255786.862901,-4692824.024754
19,11280.000000,25903863.930953,6473997.590409,-8079608.425578
20,11280.000000,20151926.791775,17007033.051296,9103008.249731
21,11280.000000,-2240290.424313,-17773536.504146,-21392528.901317
22,11280.000000,16659471.974064,-8024111.987757,-20896985.895806
23,11280.000000,-22476236.510787,16373542.927459,-2307572.703458
24,11280.000000,-10761972.314598,-12176307.063676,22684400.392253
25,11280.000000,-23653427.067405,3890900.284615,14270618.734023
26,11280.000000,7193174.311518,-20171900.846173,17908092.473969
27,11280.000000,-1469544.906032,27632104.527519,-3685745.007799
28,11280.000000,-12246524.406982,16770186.308297,-18628982.989982
29,11280.000000,15992297.768421,3188649.242148,22643842.491458
30,11280.000000,10879476.757080,22056048.552683,13206373.897666
31,11280.000000,22440704.429932,-16451967.315210,2281482.111628
32,11280.000000,2322454.279711,17763288.705299,21400559.390589
33,11280.000000,-25961090.479188,-6394932.614867,8015208.089883
34,11280.000000,-11001878.668778,-21808709.583430,-13477156.835513
35,11280.000000,11779725.357542,-17063912.092237,18668457.796584
36,11280.000000,23684974.684975,-3234377.115492,-14369475.380886
37,11280.000000,-8188736.535044,20057429.671702,-17557024.522302
38,11280.000000,-19623047.603156,36295387.749806,8339621.028649
39,11280.000000,-78088.981617,35523911.549012,22772846.821378
45,11280.000000,22440705.461549,-16451966.318050,2281480.147538
57,11280.000000,7172134.213876,-23758731.695198,12767353.990429
1,11340.000000,-32324640.493576,27057575.403580,-936848.201853
2,11340.000000,4454394.371152,41915980.160847,949817.220647
3,11340.000000,-14789548.747874,39518245.398029,90495.280088
4,11340.000000,-39613460.607371,14413192.050896,-476489.737585
5,11340.000000,21929336.335341,36021462.408138,1217419.411639
6,11340.000000,-7711695.933603,32245467.936991,26617294.805962
7,11340.000000,-20148540.330169,22092461.750939,-29700146.837328
8,11340.000000,-22357717.600859,35175328.283395,5187850.287222
9,11340.000000,3863386.782799,39960007.072758,13684623.086018
10,11340.000000,-2014867.334592,25854540.082873,-33072615.508350
11,11340.000000,-13724304.778714,-13911777.757351,-19883113.787850
12,11340.000000,-4855162.506856,-27031551.795655,-5022736.596056
13,11340.000000,-10475968.120013,35983206.365521,19121477.935662
14,11340.000000,-24785534.738723,-12849789.852770,-920114.269947
16,11340.000000,-4658377.073702,33826065.167150,24881462.075126
18,11340.000000,7323013.433162,41255666.434531,-4695695.901408
19,11340.000000,25950050.532885,6504509.597058,-7905297.021205
20,11340.000000,20092343.663042,16985589.052365,9273432.167457
21,11340.000000,-2107391.148402,-17710988.361831,-21457693.581397
22,11340.000000,16786213.635014,-7958116.807800,-20820507.409455
23,11340.000000,-22493883.228749,16374327.124776,-2123360.942580
24,11340.000000,-10631567.810390,-12261465.985778,22700165.865174
25,11340.000000,-23576042.822679,3829772.471893,14414581.008056
26,11340.000000,7297313.539940,-20236487.746435,17792915.453415
27,11340.000000,-1477359.287744,27606599.725653,-3869582.619588
28,11340.000000,-12255938.267017,16642290.499637,-18737197.403500
29,11340.000000,16003460.434781,3343372.927469,22613608.125033
30,11340.000000,10880869.350998,22146104.342339,13053682.786199
31,11340.000000,22457501.889767,-16453546.937227,2096609.729767
32,11340.000000,2189026.414096,17701779.464660,21465529.745437
33,11340.000000,-26006862.876079,-6425099.844175,7840930.736847
34,11340.000000,-11002653.869070,-21900859.528245,-13326162.863545
35,11340.000000,11793742.328183,-16936249.235361,18775725.777600
36,11340.000000,23605400.605018,-3174640.085153,-14512743.068676
37,11340.000000,-8292721.147539,20118245.160571,-17438304.679114
38,11340.000000,-19572822.367145,36355993.045255,8191899.517232
39,11340.000000,-48460.067392,35450799.339027,22886204.631323
45,11340.000000,22457502.919781,-16453545.914673,2096607.734460
57,11340.000000,7182117.385593,-23671225.934327,12923527.783438
1,11400.000000,-32324716.152681,27057515.651188,-938580.391242
2,11400.000000,4454456.418538,41915919.522415,947586.181113
3,11400.000000,-14789138.986010,39518413.448919,86877.483548
4,11400.000000,-39613547.276226,14413140.819091,-478142.949563
5,11400.000000,21929491.480315,36021391.734452,1215681.333743
6,11400.000000,-7686124.929783,32174584.558721,26710344.041365
7,11400.000000,-20215191.088221,22120029.595209,-29636107.772862
8,11400.000000,-22295157.142792,35237374.744412,5030011.262724
9,11400.000000,3922147.100592,39907942.681638,13820433.098891
10,11400.000000,-2085912.529781,25852226.377520,-33071238.207700
11,11400.000000,-13729735.127474,-14048032.633083,-19783979.593819
12,11400.000000,-4854512.858761,-27065738.027349,-4837509.954396
13,11400.000000,-10445438.667564,36060219.338282,18991398.224535
14,11400.000000,-24775717.888772,-12853775.664869,-1105562.867116
16,11400.000000,-4629853.305979,33752518.264419,24986026.215126
18,11400.000000,7321831.743728,41255556.207923,-4698477.870039
19,11400.000000,25995283.672741,6534316.495431,-7730463.298134
20,11400.000000,20031628.812804,16963874.773085,9443243.918329
21,11400.000000,-1973846.804442,-17648776.333418,-21521442.412657
22,11400.000000,16912743.424981,-7892857.514366,-20742655.617104
23,11400.000000,-22510471.166447,16374492.456524,-1939007.860161
24,11400.000000,-10501409.858862,-12347190.802677,22714431.078524
25,11400.000000,-23498091.433706,3767785.965029,14557590.402089
26,11400.000000,7400542.602503,-20301033.270939,17676565.987772
27,11400.000000,-1485331.629132,27579872.357249,-4053162.966514
28,11400.000000,-12265898.256113,16513699.516760,-18844172.331295
29,11400.000000,16015225.608937,3497839.962069,22581880.355205
30,11400.000000,10882536.520545,22235110.891428,12900131.159911
31,11400.000000,22473237.326880,-16454497.484449,1911597.378323
32,11400.000000,2054960.246939,17640611.271862,21529082.695116
33,11400.000000,-26051678.442899,-6454568.907574,7666137.276852
34,11400.000000,-11003713.222232,-21991973.849146,-13174286.311779
35,11400.000000,11808327.148695,-16807914.345784,18881754.515256
36,11400.000000,23525242.836198,-3114051.288344,-14655054.500792
37,11400.000000,-8395779.988734,20179019.280431,-17318432.349669
38,11400.000000,-19522065.965831,36416150.210514,8044019.061463
39,11400.000000,-19470.522204,35377432.406352,22999123.495324
45,11400.000000,22473238.354005,-16454496.437491,1911595.354238
57,11400.000000,7192533.527564,-23582698.503286,13078847.269449
1,11460.000000,-32324792.373773,27057455.767284,-940294.620457
2,11460.000000,4454518.739559,41915859.141531,945337.029374
3,11460.000000,-14788729.577076,39518580.416350,83258.007296
4,11460.000000,-39613634.350930,14413089.079639,-479787.029644
5,11460.000000,21929645.594585,36021321.822039,1213920.020175
6,11460.000000,-7661189.108365,32103498.286981,26802909.348567
7,11460.000000,-20281604.976926,22148169.340128,-29571488.803942
8,11460.000000,-22232053.083243,35298856.436064,4872065.333010
9,11460.000000,3980455.723593,39855391.931782,13955982.912842
