PRN,t,X,Y,Z
5,17340.000000,-24955493.092387,1427701.433254,-9395184.156271
6,17340.000000,-7728414.446289,-18585886.573483,-17267210.311592
7,17340.000000,5255665.137929,-25746375.770055,1310047.093498
8,17340.000000,18781224.596845,-513258.830216,18896184.586095
9,17340.000000,1354472.716210,-17723984.137343,-19784982.721265
10,17340.000000,6918145.771857,13672585.347949,21773810.401082
11,17340.000000,10521008.877554,-16047507.444532,17979956.230344
12,17340.000000,-23973938.878738,9687901.400076,-5883872.518231
13,17340.000000,-20434809.600942,-9041531.768227,14290565.580961
14,17340.000000,19160229.462936,18331982.313799,-2413074.278527
15,17340.000000,-18765328.150950,3081568.972050,18388520.840033
16,17340.000000,24508140.992156,2098676.859252,-10770122.877612
17,17340.000000,-13380296.705757,-21654311.174221,8134654.401666
18,17340.000000,15170364.745969,-10160586.828875,18752860.659105
19,17340.000000,-17637858.845813,-19845573.347179,-196783.883635
20,17340.000000,-3889507.521581,17572156.371719,19371897.632786
21,17340.000000,-783773.629435,26348438.211820,4841041.786650
22,17340.000000,24128499.294772,-10830924.322349,-1510506.347233
23,17340.000000,11021149.281120,-10845487.266888,-21257825.045523
24,17340.000000,-14146014.457585,16014545.654375,15368214.003474
25,17340.000000,-12842231.137864,16078317.764545,-16858746.512020
26,17340.000000,18404921.357987,7218279.066827,-17850954.689372
27,17340.000000,22024471.399315,10464355.573410,10788614.687376
28,17340.000000,-6609941.536002,-13870055.640967,22260713.500181
29,17340.000000,-3112417.516214,16552931.540553,-20560162.312045
30,17340.000000,-2398149.197935,-23698536.399630,11576695.377045
31,17340.000000,9274158.254573,16346793.267429,-18604222.964333
32,17340.000000,14988392.669024,20753121.726165,7391145.436776
1,17400.000000,13715930.736529,-17551814.350561,14014111.473009
2,17400.000000,-14260421.351544,-5269757.242412,-21161476.557025
3,17400.000000,20732080.236557,-13490179.928245,-9616574.417515
4,17400.000000,7049591.607361,-14030788.099443,-21345112.133266
5,17400.000000,-24893664.412743,1389738.448989,-9564693.587570
6,17400.000000,-7691255.323597,-18712297.530172,-17147041.160792
7,17400.000000,5277349.044249,-25748768.590200,1118759.895800
8,17400.000000,18882682.631848,-412897.084040,18798403.649851
9,17400.000000,1471568.978550,-17629113.386658,-19861491.460201
10,17400.000000,6761129.242172,13722816.985606,21790245.523091
11,17400.000000,10566828.415972,-15910416.892729,18070254.156846
12,17400.000000,-24018414.799442,9684765.504261,-5696866.881331
13,17400.000000,-20496246.608072,-9132733.011060,14145539.945288
14,17400.000000,19161878.128433,18357607.522646,-2224419.708699
15,17400.000000,-18873416.229827,2986774.605328,18297142.527959
16,17400.000000,24432035.560106,2124595.523177,-10937109.460223
17,17400.000000,-13331608.032926,-21619489.733434,8314252.640060
18,17400.000000,15154520.465849,-10011215.900690,18843929.416308
19,17400.000000,-17627257.182412,-19853108.221170,-3386.836176
20,17400.000000,-4029659.062687,17625333.647364,19294002.175399
21,17400.000000,-805084.132685,26375565.663093,4657098.466784
22,17400.000000,24148768.560782,-10813735.310316,-1324345.143737
23,17400.000000,11146546.223688,-10734905.928526,-21251001.385625
24,17400.000000,-14142262.865554,15892737.879212,15498234.749360
25,17400.000000,-12965787.636205,16105414.761135,-16734742.275706
26,17400.000000,18279656.982354,7272032.766635,-17956420.092741
27,17400.000000,22077469.511367,10527556.841553,10621114.382369
28,17400.000000,-6453113.370666,-13905370.143306,22286094.426136
29,17400.000000,-3223066.897102,16442672.505869,-20631695.487707
30,17400.000000,-2357715.580517,-23778846.399701,11417660.903894
31,17400.000000,9228984.424345,16481932.876797,-18504361.244823
32,17400.000000,14935959.794341,20727035.098421,7569003.122055
1,17460.000000,13703265.325452,-17441893.718455,14162693.010663
2,17460.000000,-14232745.629284,-5437623.418580,-21138990.925709
3,17460.000000,20805488.499976,-13497623.661603,-9444479.305402
4,17460.000000,7168951.940570,-13918679.224624,-21378560.702221
5,17460.000000,-24830771.310856,1351151.656298,-9733482.133587
6,17460.000000,-7654754.644709,-18837949.552076,-17025552.750647
7,17460.000000,5298702.990991,-25749813.150400,927384.509906
8,17460.000000,18983944.868156,-313398.906401,18699197.123059
9,17460.000000,1589411.285574,-17534263.802938,-19936485.470694
10,17460.000000,6604170.326698,13773641.857236,21805023.880240
11,17460.000000,10613218.209277,-15772778.523011,18159125.501662
12,17460.000000,-24061530.054342,9681452.822373,-5509422.690741
13,17460.000000,-20557293.556613,-9222871.014846,13999426.541814
14,17460.000000,19162657.000833,18382178.411909,-2035596.057470
15,17460.000000,-18981229.330271,2892750.615834,18204346.191179
16,17460.000000,24354816.337543,2151068.233607,-11103285.312619
17,17460.000000,-13281864.225361,-21583887.566877,8493225.737963
18,17460.000000,15139063.817851,-9861098.463615,18933489.792203
19,17460.000000,-17615702.534907,-19859597.602020,190010.468752
20,17460.000000,-4169108.826272,17678703.756472,19214609.031515
21,17460.000000,-826118.210869,26401415.932069,4472807.707408
22,17460.000000,24167788.694798,-10796090.596029,-1138081.697959
23,17460.000000,11272241.991656,-10624780.987910,-21242499.279802
24,17460.000000,-14138739.317775,15769951.908688,15627035.705476
25,17460.000000,-13088366.071141,16132669.149517,-16609462.000276
26,17460.000000,18153827.988254,7326472.135868,-18060521.864966
27,17460.000000,22129767.801286,10589702.170573,10452810.099517
28,17460.000000,-6296252.729404,-13941315.333076,22309859.569384
29,17460.000000,-3334496.406558,16332443.461867,-20701651.845297
30,17460.000000,-2317843.190535,-23858125.888139,11257744.182258
31,17460.000000,9184451.176209,16616501.553970,-18403063.387357
32,17460.000000,14882448.464290,20700236.498926,7746286.546750
1,17520.000000,13690750.351971,-17330823.685606,14310159.380466
2,17520.000000,-14205656.808123,-5605392.377379,-21114790.905199
3,17520.000000,20877633.030395,-13504926.235016,-9271658.879978
4,17520.000000,7288876.707891,-13806810.521346,-21410360.547920
5,17520.000000,-24766822.911209,1311933.955369,-9901537.111562
6,17520.000000,-7618907.827142,-18962829.653464,-16902754.442824
7,17520.000000,5319737.415302,-25749506.053573,735936.004753
8,17520.000000,19084998.117240,-214768.167867,18598572.652036
9,17520.000000,1707992.672968,-17439447.331940,-20009959.068848
10,17520.000000,6447283.068629,13825056.382895,21818144.152977
11,17520.000000,10660179.935252,-15634605.136655,18246562.758670
12,17520.000000,-24103283.383966,9677951.486968,-5321554.292920
13,17520.000000,-20617937.769038,-9311944.114782,13852236.714445
14,17520.000000,19162557.232982,18405701.612533,-1846617.719269
15,17520.000000,-19088754.848959,2799500.095132,18110139.444909
16,17520.000000,24276492.489492,2178103.244814,-11268638.133366
17,17520.000000,-13231061.598037,-21547516.419567,8671560.435724
18,17520.000000,15124002.043285,-9710246.966086,19021534.395505
19,17520.000000,-17603186.126682,-19865049.126343,383393.193915
20,17520.000000,-4307846.991592,17732257.304159,19133724.265374
21,17520.000000,-846885.859104,26425984.039453,4288183.058762
22,17520.000000,24185562.937683,-10777980.427661,-951730.403417
23,17520.000000,11398225.232203,-10515121.788281,-21232319.779239
24,17520.000000,-14135452.597674,15646197.149693,15754606.795481
25,17520.000000,-13209957.887482,16160070.500305,-16482914.952948
26,17520.000000,18027447.414492,7381598.921095,-18163251.987280
27,17520.000000,22181354.353934,10650794.351873,10283714.706323
28,17520.000000,-6139373.549369,-13977889.642861,22332007.409957
29,17520.000000,-3446699.348689,16222257.546281,-20770026.073075
30,17520.000000,-2278525.271161,-23936365.229994,11096957.500049
31,17520.000000,9140555.895300,16750485.546324,-18300336.929589
32,17520.000000,14827855.555882,20672736.932052,7922982.272937
1,17580.000000,13678396.573314,-17218612.218922,14456498.958822
2,17580.000000,-14179155.798610,-5773048.646683,-21088878.682850
3,17580.000000,20948510.848934,-13512076.087419,-9098126.366040
4,17580.000000,7409356.798766,-13695193.358043,-21440509.194453
5,17580.000000,-24701828.456449,1272078.361783,-10068845.894459
6,17580.000000,-7583710.137513,-19086924.934678,-16778655.700000
7,17580.000000,5340462.802474,-25747844.079352,544429.462503
8,17580.000000,19185829.169454,-117008.573026,18496537.988192
9,17580.000000,1827306.030334,-17344675.855130,-20081906.686427
10,17580.000000,6290481.477583,13877056.824810,21829605.146577
11,17580.000000,10707715.124538,-15495909.591139,18332558.533418
12,17580.000000,-24143673.710879,9674249.631671,-5133276.072838
13,17580.000000,-20678166.578651,-9399950.820022,13703981.887896
14,17580.000000,19161570.085278,18428183.891960,-1657499.092408
15,17580.000000,-19195980.179051,2707025.975175,18014530.010291
16,17580.000000,24197073.308838,2205708.699094,-11433155.680501
17,17580.000000,-13179196.624428,-21510388.106947,8849243.528950
18,17580.000000,15109342.254535,-9558673.970269,19108055.959466
19,17580.000000,-17589699.304422,-19869470.566618,576746.496037
20,17580.000000,-4445863.861050,17785984.800255,19051354.059322
21,17580.000000,-867397.128188,26449265.157638,4103238.111578
22,17580.000000,24202094.689223,-10759395.109455,-765305.655602
23,17580.000000,11524484.500671,-10405937.543245,-21220464.071063
24,17580.000000,-14132411.393995,15521483.144894,15880938.043451
25,17580.000000,-13330554.673401,16187608.300030,-16355110.501363
26,17580.000000,17900528.346473,7437414.714492,-18264602.542876
27,17580.000000,22232217.319249,10710836.341119,10113841.125325
28,17580.000000,-5982489.749624,-14015091.346346,22352536.538955
29,17580.000000,-3559668.868942,16112127.834480,-20836812.980150
30,17580.000000,-2239754.950166,-24013554.910717,10935313.214966
31,17580.000000,9097295.811574,16883871.155486,-18196189.525009
32,17580.000000,14772178.103080,20644547.467371,8099076.907437
1,17640.000000,13666214.669026,-17105267.450241,14601700.213082
2,17640.000000,-14153243.344142,-5940576.759793,-21061256.592041
3,17640.000000,21018119.150592,-13519061.641401,-8923895.044995
4,17640.000000,7530382.971244,-13583839.008750,-21469004.293556
5,17640.000000,-24635797.305850,1231578.007934,-10235395.911863
6,17640.000000,-7549156.692576,-19210222.584200,-16653266.085123
7,17640.000000,5360889.683808,-25744824.184815,352879.977260
8,17640.000000,19286424.796205,-20123.660144,18393100.987422
9,17640.000000,1947344.102162,-17249961.187735,-20152322.871265
10,17640.000000,6133779.527457,13929639.287871,21839405.791293
11,17640.000000,10755825.160064,-15356704.798087,18417105.543920
12,17640.000000,-24182700.139820,9670335.393482,-4944602.452884
13,17640.000000,-20737967.331830,-9486889.813632,13554673.566763
14,17640.000000,19159686.927265,18449632.152701,-1468254.578013
15,17640.000000,-19302892.712281,2615331.028148,17917525.713648
16,17640.000000,24116568.214861,2233892.625190,-11596825.772342
17,17640.000000,-13126265.937240,-21472514.512758,9026261.869381
18,17640.000000,15095091.433630,-9406392.150069,19193047.342606
19,17640.000000,-17575233.539880,-19872869.829749,770055.526946
20,17640.000000,-4583149.861637,17839876.660963,18967504.713356
21,17640.000000,-887662.122735,26471254.611680,3917986.496219
22,17640.000000,24217387.507360,-10740325.003647,-578821.850841
23,17640.000000,11651008.262456,-10297237.335379,-21206933.478117
24,17640.000000,-14129624.299094,15395819.571252,16006019.574704
25,17640.000000,-13450148.161696,16215271.953013,-16226058.112968
26,17640.000000,17773083.914144,7493920.953322,-18364565.717520
27,17640.000000,22282344.914297,10769831.257436,9943202.333116
28,17640.000000,-5825615.229152,-14052918.558548,22371445.658572
29,17640.000000,-3673397.955052,16002067.337342,-20902007.496853
30,17640.000000,-2201525.241362,-24089685.537759,10772823.753535
31,17640.000000,9054668.000423,17016644.739572,-18090628.942432
32,17640.000000,14715413.297527,20615679.237653,8274557.102795
1,17700.000000,13654215.238887,-16990797.675109,14745751.702535
2,17700.000000,-14127920.020945,-6107961.258028,-21031927.111880
3,17700.000000,21086455.304579,-13525871.305400,-8748978.253841
4,17700.000000,7651945.853355,-13472758.651304,-21495843.624798
5,17700.000000,-24568738.933754,1190426.144438,-10401174.650869
6,17700.000000,-7515242.460280,-19332709.880710,-16526595.260659
7,17700.000000,5381028.634464,-25740443.505172,161302.653780
8,17700.000000,19386771.752134,75883.199165,18288269.609497
9,17700.000000,2068099.488826,-17155315.076806,-20221202.287665
10,17700.000000,5977191.154276,13982799.720170,21847545.142493
11,17700.000000,10804511.276509,-15217003.721210,18500196.621431
12,17700.000000,-24220361.957804,9666196.915075,-4755547.891755
13,17700.000000,-20797327.390257,-9572759.952518,13404323.334605
14,17700.000000,19156899.239221,18470053.430888,-1278898.578942
15,17700.000000,-19409479.841051,2524417.866336,17819134.485727
16,17700.000000,24034986.751757,2262662.936741,-11759636.288302
17,17700.000000,-13072266.329108,-21433907.586900,9202602.365753
18,17700.000000,15081256.430834,-9253414.289118,19276501.529429
19,17700.000000,-17559780.431607,-19875254.955588,963305.434717
20,17700.000000,-4719695.546344,17893923.210532,18882182.644633
21,17700.000000,-907690.999297,26491947.880265,3732441.881819
22,17700.000000,24231445.107393,-10720760.532364,-392293.385155
23,17700.000000,11777784.894914,-10189030.114855,-21191729.458729
24,17700.000000,-14127099.807257,15269216.238510,16129841.616620
25,17700.000000,-13568730.231033,16243050.783257,-16095767.354393
26,17700.000000,17645127.289931,7551118.919467,-18463133.800171
27,17700.000000,22331725.425308,10827782.382577,9771811.359360
28,17700.000000,-5668763.864861,-14091369.236082,22388733.582118
29,17700.000000,-3787879.438012,15892088.999129,-20965604.675119
30,17700.000000,-2163829.046071,-24164747.842150,10609501.610147
31,17700.000000,9012669.383321,17148792.715421,-17983663.065467
32,17700.000000,14657558.489251,20586143.436847,8449409.558262
1,17760.000000,13642408.800847,-16875211.351518,14888642.079380
2,17760.000000,-14103186.238102,-6275186.693317,-21000892.866888
3,17760.000000,21153516.854606,-13532493.475912,-8573389.384157
4,17760.000000,7774035.944509,-13361963.365556,-21521025.095762
5,17760.000000,-24500662.927997,1148616.141508,-10566169.656965
6,17760.000000,-7481962.260860,-19454374.195121,-16398652.987835
7,17760.000000,5400890.271304,-25734699.354434,-30287.393818
8,17760.000000,19486856.777289,171008.800228,18182051.917442
9,17760.000000,2189564.647603,-17060749.199301,-20288539.716785
10,17760.000000,5820730.254051,14036533.913551,21854022.380795
11,17760.000000,10853774.559779,-15076819.374229,18581824.711218
12,17760.000000,-24256658.634208,9661822.347104,-4566126.883353
13,17760.000000,-20856234.133148,-9657560.267326,13252942.853008
14,17760.000000,19153198.613722,18489454.894804,-1089445.498722
15,17760.000000,-19515728.960527,2434288.942023,17719364.360946
16,17760.000000,23952338.587139,2292027.430744,-11921575.169692
17,17760.000000,-13017194.753275,-21394579.343298,9378251.984655
18,17760.000000,15067843.963273,-9099753.278744,19358411.631122
19,17760.000000,-17543331.706679,-19876634.115439,1156481.364823
20,17760.000000,-4855491.595560,17948114.682950,18795394.386993
21,17760.000000,-927493.964475,26511340.596638,3546617.975413
22,17760.000000,24244271.361164,-10700692.179529,-205734.653129
23,17760.000000,11904802.689277,-10081324.698102,-21174853.606455
24,17760.000000,-14124846.313035,15141683.087669,16252394.499447
25,17760.000000,-13686292.907165,16270934.036345,-15964247.890813
26,17760.000000,17516671.686659,7609009.738963,-18560299.183581
27,17760.000000,22380347.209699,10884693.160060,9599681.285811
28,17760.000000,-5511949.509596,-14130441.177447,22404399.234044
29,17760.000000,-3903105.993074,15782205.695386,-21027599.688845
30,17760.000000,-2126659.154606,-24238732.680062,10445359.346085
31,17760.000000,8971296.728498,17280301.560827,-17875299.891985
32,17760.000000,14598611.187348,20555951.318060,8623621.020772
1,17820.000000,13630805.788979,-16758517.098622,15030360.089699
2,17820.000000,-14079042.237604,-6442237.630790,-20968156.626669
3,17820.000000,21219301.519161,-13538916.539688,-8397141.881069
4,17820.000000,7896643.616918,-13251464.131606,-21544546.742213
5,17820.000000,-24431578.988326,1106141.490326,-10730368.534914
6,17820.000000,-7449310.767947,-19575202.992606,-16269449.125876
7,17820.000000,5420485.250727,-25727589.226044,-221875.043353
8,17820.000000,19586666.599310,265250.105581,18074456.076912
9,17820.000000,2311731.893720,-16966275.160173,-20354330.057025
10,17820.000000,5664410.680651,14090837.504201,21858836.812183
11,17820.000000,10903615.946528,-14936164.818790,18661982.873329
12,17820.000000,-24291589.820807,9657199.850500,-4376353.955671
13,17820.000000,-20914674.959489,-9741289.962305,13100543.860646
14,17820.000000,19148576.757183,18507843.843394,-899909.740476
15,17820.000000,-19621627.470723,2344946.547420,17618223.476621
16,17820.000000,23868633.510516,2321993.786040,-12082630.420528
17,17820.000000,-12961048.324238,-21354541.857746,9553197.751385
18,17820.000000,15054860.613582,-8945422.115914,19438770.886251
19,17820.000000,-17525879.222398,-19877015.610545,1349568.461284
20,17820.000000,-4990528.818444,18002441.223656,18707146.590453
21,17820.000000,-947081.273021,26529428.549522,3360528.521061
22,17820.000000,24255870.296209,-10680110.492741,-19160.046768
23,17820.000000,12032049.852595,-9974129.766484,-21156307.649821
24,17820.000000,-14122872.109596,15013230.189426,16373668.657101
25,17820.000000,-13802828.364126,16298910.881368,-15831509.485316
26,17820.000000,17387730.355479,7667594.381581,-18656054.364893
27,17820.000000,22428198.698089,10940567.194290,9426825.245327
28,17820.000000,-5355185.990157,-14170132.023335,22418441.649952
29,17820.000000,-4019070.140780,15672430.230846,-21087987.834251
30,17820.000000,-2090008.247785,-24311631.034349,10280409.588544
31,17820.000000,8930546.651647,17411157.816749,-17765547.533570
32,17820.000000,14538569.060632,20525114.191519,8797178.285916
1,17880.000000,13619416.551443,-16640723.695420,15170894.574414
2,17880.000000,-14055488.094439,-6609098.651359,-20933721.305569
3,17880.000000,21283807.191745,-13545128.875952,-8220249.242228
4,17880.000000,8019759.117037,-13141271.828052,-21566406.728260
5,17880.000000,-24361496.924780,1062995.804375,-10893758.949632
6,17880.000000,-7417282.509714,-19695183.834602,-16138993.631230
7,17880.000000,5439824.266492,-25719110.793474,-413445.165874
8,17880.000000,19686187.935611,358604.245202,17965490.355559
9,17880.000000,2434593.401423,-16871904.490476,-20418568.324396
10,17880.000000,5508246.243666,14145705.973262,21861987.868122
11,17880.000000,10954036.223693,-14795053.162370,18740664.283335
12,17880.000000,-24325155.351794,9652317.598784,-4186243.669672
13,17880.000000,-20972637.290256,-9823948.415148,12947138.172343
14,17880.000000,19143025.491384,18525227.704755,-710305.705861
15,17880.000000,-19727162.778596,2256392.814622,17515720.072195
16,17880.000000,23783881.431755,2352569.561816,-12242790.108325
17,17880.000000,-12903824.318364,-21313807.265756,9727426.750795
18,17880.000000,15042312.828573,-8790433.901162,19517572.661434
19,17880.000000,-17507414.967964,-19876407.870541,1542551.867821
20,17880.000000,-5124798.154278,18056892.891266,18617446.020702
21,17880.000000,-966463.225920,26546207.684011,3174187.298958
22,17880.000000,24266246.094885,-10659006.085149,167416.045627
23,17880.000000,12159514.509686,-9867453.865013,-21136093.452050
24,17880.000000,-14121185.387102,14883867.742604,16493654.627950
25,17880.000000,-13918328.925403,16326970.412858,-15697561.998244
26,17880.000000,17258316.583777,7726873.660424,-18750391.946240
27,17880.000000,22475268.396303,10995408.249638,9253256.420875
28,17880.000000,-5198487.105325,-14210439.256969,22430859.976609
29,17880.000000,-4135764.248015,15562775.337355,-21146764.530220
30,17880.000000,-2053868.898451,-24383434.016066,10114665.029649
31,17880.000000,8890415.616647,17541348.089529,-17654414.214960
32,17880.000000,14477429.938260,20493643.422532,8970068.198910
1,17940.000000,13608251.348472,-16521840.079412,15310234.470237
2,17940.000000,-14032523.716716,-6775754.354301,-20897589.962304
3,17940.000000,21347031.941081,-13551118.858607,-8042725.016772
4,17940.000000,8143372.567033,-13031397.230260,-21586603.346503
5,17940.000000,-24290426.656075,1019172.820770,-11056328.627061
6,17940.000000,-7385871.870037,-19814304.380807,-16007296.556790
7,17940.000000,5458918.047539,-25709261.910798,-604982.626966
8,17940.000000,19785407.495570,451068.516725,17855163.122392
9,17940.000000,2558141.205071,-16777648.645484,-20481249.652883
10,17940.000000,5352250.706296,14201134.647467,21863475.105663
11,17940.000000,11005036.028069,-14653497.556168,18817862.233080
12,17940.000000,-24357355.243764,9647163.780362,-3995810.618172
13,17940.000000,-21030108.570639,-9905535.176797,12792737.678121
14,17940.000000,19136536.754975,18541614.034608,-520647.793997
15,17940.000000,-19832322.300130,2168629.715591,17411862.488458
16,17940.000000,23698092.379527,2383762.196128,-12402042.364897
17,17940.000000,-12845520.174495,-21272387.760396,9900926.128130
18,17940.000000,15030206.917942,-8634801.836492,19594810.452008
19,17940.000000,-17487931.066145,-19874819.451892,1735416.729012
20,17940.000000,-5258290.673790,18111459.659318,18526299.558582
21,17940.000000,-985650.168469,26561674.102438,2987608.124551
22,17940.000000,24275403.093475,-10637369.637310,353979.240596
23,17940.000000,12287184.705097,-9761305.401078,-21114213.010768
24,17940.000000,-14119794.231105,14753606.072549,16612343.055595
25,17940.000000,-14032787.065082,16355101.652738,-15562415.386537
26,17940.000000,17128443.693086,7786848.231553,-18843304.635319
27,17940.000000,22521544.887354,11049220.249513,9078988.044550
28,17940.000000,-5041866.623881,-14251360.204461,22441653.471949
29,17940.000000,-4253180.529088,15453253.671800,-21203925.318640
30,17940.000000,-2018233.573020,-24454132.865968,9948138.425465
31,17940.000000,8850899.936334,17670859.053089,-17541908.273480
32,17940.000000,14415191.810336,20461550.429438,9142277.655562
1,18000.000000,13597320.350373,-16401875.345223,15448368.810616
2,18000.000000,-14010148.845823,-6942189.359833,-20859765.799593
3,18000.000000,21408974.011292,-13556874.858453,-7864582.804292
4,18000.000000,8267473.966274,-12921851.008653,-21605135.018174
5,18000.000000,-24218378.207956,974666.401552,-11218065.355033
6,18000.000000,-7355073.089690,-19932552.391155,-15874368.051102
7,18000.000000,5477777.355790,-25698040.613229,-796472.288048
8,18000.000000,19884311.680396,542639.864771,17743483.178970
9,18000.000000,2682367.200257,-16683519.002823,-20542369.294806
10,18000.000000,5196437.783233,14257118.699817,21863298.207533
11,18000.000000,11056615.068362,-14511512.527898,18893569.723940
12,18000.000000,-24388189.695662,9641726.600835,-3805069.424709
13,18000.000000,-21087076.272263,-9986049.971226,12637354.342249
14,18000.000000,19129102.604956,18557010.514750,-330950.400413
15,18000.000000,-19937093.046342,2081659.935763,17306659.703319
16,18000.000000,23611276.499735,2415579.004442,-12560375.387146
17,18000.000000,-12786133.494502,-21230295.590116,10073683.089867
18,18000.000000,15018549.052992,-8478539.223262,19670477.882682
19,18000.000000,-17467419.774904,-19872259.036307,1928148.191451
20,18000.000000,-5390997.580462,18166131.418034,18433714.199558
21,18000.000000,-1004652.363354,26575824.012180,2800804.917070
22,18000.000000,24283345.781267,-10615191.899040,540515.160648
23,18000.000000,12415048.689080,-9655692.369964,-21090668.494161
24,18000.000000,-14118706.620957,14622455.629509,16729724.689636
25,18000.000000,-14146195.408968,16383293.552295,-15426079.703070
26,18000.000000,16998124.705712,7847518.899063,-18934785.399836
27,18000.000000,22567016.833426,11102007.275396,8904033.396573
28,18000.000000,-4885338.282648,-14292892.035203,22450821.505074
29,18000.000000,-4371310.849037,15343877.947568,-21259465.791600
30,18000.000000,-1983094.066858,-24523719.194036,9780841.443581
31,18000.000000,8811995.773281,17799677.451123,-17428038.158463
32,18000.000000,14351852.828481,20428846.681547,9313793.603236
1,18060.000000,13586633.567515,-16280839.019176,15585286.505678
2,18060.000000,-13988362.899003,-7108388.702950,-20820252.170778
3,18060.000000,21469631.976699,-13562385.193372,-7685836.180076
4,18060.000000,8392053.310914,-12812643.647882,-21622000.321014
5,18060.000000,-24145361.671670,929470.372514,-11378957.189711
6,18060.000000,-7324880.223490,-20049915.689611,-15740218.363784
7,18060.000000,5496413.085948,-25685445.150195,-987899.056418
8,18060.000000,19982887.787590,633316.964899,17630458.428057
9,18060.000000,2807263.165275,-16589526.839217,-20601922.668889
10,18060.000000,5040820.595644,14313653.406660,21861456.969224
11,18060.000000,11108775.233424,-14369108.637519,18967781.104787
12,18060.000000,-24417659.214212,9635994.157092,-3614034.573645
13,18060.000000,-21143527.888363,-10065492.689287,12481000.208799
14,18060.000000,19120715.227060,18571424.860281,-141227.961723
15,18060.000000,-20041463.277595,1995483.392619,17200119.201189
16,18060.000000,23523443.981128,2448027.220231,-12717777.517110
17,18060.000000,-12725662.270637,-21187542.974718,10245684.719424
18,18060.000000,15007345.253825,-8321659.560435,19744568.616700
19,18060.000000,-17445873.551903,-19868735.299497,2120731.222211
20,18060.000000,-5522910.392145,18220898.061566,18339697.042768
21,18060.000000,-1023480.512129,26588653.946333,2613791.387677
22,18060.000000,24290078.765825,-10592463.973750,727009.037942
23,18060.000000,12543093.766119,-9550623.463706,-21065462.096698
24,18060.000000,-14117930.528438,14490426.866305,16845790.500729
25,18060.000000,-14258546.665541,16411535.040374,-15288565.142678
26,18060.000000,16867373.656099,7908885.410144,-19024826.865808
27,18060.000000,22611672.920924,11153773.314898,8728405.956568
28,18060.000000,-4728915.824087,-14335031.715827,22458363.524922
29,18060.000000,-4490147.498656,15234660.404521,-21313381.874237
30,18060.000000,-1948443.765833,-24592184.025069,9612789.254484
31,18060.000000,8773698.976977,17927790.353624,-17312812.180489
32,18060.000000,14287411.150828,20395543.694468,9484603.247779
1,18120.000000,13576201.112184,-16158739.960705,15720977.212290
2,18120.000000,-13967165.606493,-7274336.243300,-20779052.556305
3,18120.000000,21529004.115685,-13567638.350415,-7506499.006583
4,18120.000000,8517100.115216,-12703785.767537,-21637197.878045
5,18120.000000,-24071387.375388,883579.180921,-11538991.630937
6,18120.000000,-7295287.319278,-20166382.311325,-15604857.820197
7,18120.000000,5514835.864492,-25671473.845588,-1179247.707613
8,18120.000000,20081122.220744,723097.098250,17516097.873605
9,18120.000000,2932820.671487,-16495683.419496,-20659905.167581
10,18120.000000,4885413.847064,14370733.128742,21857951.356747
11,18120.000000,11161515.930963,-14226300.491959,19040489.605870
12,18120.000000,-24445764.119328,9629954.948355,-3422721.074189
13,18120.000000,-21199450.965380,-10143863.416298,12323687.371505
14,18120.000000,19111366.901346,18584865.183665,48505.226895
15,18120.000000,-20145420.045879,1910102.438454,17092250.142263
16,18120.000000,23434605.341455,2481113.839318,-12874236.942846
17,18120.000000,-12664103.997838,-21144142.427842,10416918.697009
18,18120.000000,14996601.425596,-8164176.133415,19817076.713376
19,18120.000000,-17423284.788740,-19864257.433000,2313151.362540
20,18120.000000,-5654020.198412,18275749.147600,18244255.344009
21,18120.000000,-1042144.933089,26600160.422907,2426581.554681
22,18120.000000,24295606.893436,-10569176.207118,913447.278029
23,18120.000000,12671308.053168,-9446106.379660,-21038596.252042
24,18120.000000,-14117473.515274,14357530.724035,16960531.224312
25,18120.000000,-14369833.924253,16439814.842591,-15149881.848936
26,18120.000000,16736203.636237,7970948.235728,-19113422.201286
27,18120.000000,22655502.091310,11204523.274309,8552118.785811
28,18120.000000,-4572612.833818,-14377776.200755,22464279.189102
29,18120.000000,-4609682.061125,15125613.589756,-21365669.416669
30,18120.000000,-1914274.265286,-24659519.238994,9443993.662168
31,18120.000000,8736005.721093,18055184.170828,-17196239.493793
32,18120.000000,14221865.555876,20361653.040113,9654693.239542
1,18180.000000,13566032.813492,-16035587.996218,15855430.053893
2,18180.000000,-13946556.047100,-7440017.097725,-20736170.590653
3,18180.000000,21587089.361611,-13572622.640669,-7326584.937168
4,18180.000000,8642604.145206,-12595287.628176,-21650726.525283
5,18180.000000,-23996465.602485,836986.902334,-11698156.865965
6,18180.000000,-7266288.150467,-20281940.298090,-15468296.857048
7,18180.000000,5533056.631553,-25656125.323185,-1370503.131061
8,18180.000000,20179001.678988,811978.234579,17400410.283520
9,18180.000000,3059031.234941,-16401999.850647,-20716312.450158
10,18180.000000,4730230.545610,14428352.832211,21852781.411754
11,18180.000000,11214837.193461,-14083101.396080,19111688.991361
12,18180.000000,-24472505.273915,9623597.121582,-3231143.476623
13,18180.000000,-21254833.059261,-10221162.383475,12165428.021168
14,18180.000000,19101050.057692,18597339.443596,238234.742793
15,18180.000000,-20248950.824119,1825518.405090,16983061.264755
16,18180.000000,23344770.999318,2514845.829016,-13029742.123025
17,18180.000000,-12601456.977833,-21100106.272392,10587372.254422
